type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_format,len,first_word,data,label
CSI_DATA,253228,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696299629,0,100,1,128,1,"[100,-64,5,0,-8,0,-8,1,-10,-2,-16,-6,-19,-5,-21,-2,-21,1,-19,-1,-16,1,-16,3,-17,3,-19,2,-18,2,-17,1,-17,1,-16,3,-14,6,-13,5,-14,1,-13,-1,-12,-2,-11,-2,-12,0,-13,-1,-10,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-6,-2,-5,-1,-3,-2,-1,-1,0,0,1,-1,2,0,2,1,3,1,5,5,5,8,4,7,5,6,8,6,11,8,11,10,12,11,12,9,11,9,10,10,9,8,8,5,7,2,8,-2,7,-4,4]",breathing
CSI_DATA,253229,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696293016,0,100,1,128,1,"[100,-64,5,0,2,1,0,5,0,12,1,15,0,14,-3,15,-5,20,-6,24,-7,22,-6,19,-4,19,-2,19,1,18,3,18,4,18,4,15,2,13,2,15,3,13,4,10,3,11,-1,12,-3,12,-4,10,-7,9,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,-4,-3,-4,-4,-3,-4,-2,-3,-1,-2,-1,-2,4,-1,6,0,4,-2,9,-5,15,-7,14,-6,11,-6,11,-7,14,-7,16,-6,15,-8,13,-7,12,-5,11,-4,10,-4,9,-4,5,-3,5,-2,10,0]",breathing
CSI_DATA,253230,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696286350,0,100,1,128,1,"[100,-64,5,0,3,6,-2,8,-3,11,-1,15,-4,17,-5,17,-1,17,1,18,0,19,-1,19,-1,20,-1,20,1,19,4,19,4,19,2,17,1,16,3,17,4,13,2,10,-3,10,-4,11,-3,11,-4,8,-6,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,1,-4,0,-2,0,-2,1,-2,1,1,-2,3,-2,3,-3,1,-2,4,-1,8,-3,10,-6,11,-9,11,-10,7,-10,7,-11,9,-10,8,-11,8,-13,12,-14,12,-11,11,-8,10,-7,6,-6,2,-7,2,-5]",breathing
CSI_DATA,253231,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696278822,0,100,1,128,1,"[100,-64,5,0,-10,-7,-13,-7,-15,-7,-16,-7,-16,-9,-16,-8,-19,-9,-19,-11,-18,-10,-20,-8,-20,-5,-19,-5,-20,-7,-20,-8,-18,-3,-16,0,-15,-1,-12,-3,-11,-4,-12,-3,-12,-4,-10,-7,-8,-9,-8,-10,-10,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-7,0,-5,1,-3,0,-3,-2,-4,-2,-3,2,0,4,2,2,4,0,6,0,5,-1,6,-2,9,-1,13,1,16,0,16,-1,16,1,16,5,14,7,13,3,12,2,12,5,12,2,11,-4,7,-6,2]",breathing
CSI_DATA,253232,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696271718,0,100,1,128,1,"[100,-64,5,0,-1,7,-3,7,-7,9,-10,12,-11,14,-10,13,-10,15,-10,17,-10,17,-9,16,-9,16,-9,17,-9,17,-6,17,-1,17,0,16,0,15,0,14,-2,11,-4,9,-6,8,-5,6,-6,4,-9,2,-9,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-6,-6,-4,-4,-2,-4,-3,-4,-4,-3,-2,-1,-1,0,-1,-1,2,-2,4,-3,5,-2,8,-1,12,0,15,0,15,-2,15,-2,17,-1,20,0,18,1,15,0,14,0,15,-1,15,-1,10,-1,3,-2,1,0]",breathing
CSI_DATA,253233,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696265020,0,100,1,128,1,"[100,-64,5,0,1,5,3,8,5,10,6,13,6,16,7,17,5,18,5,17,6,17,6,17,7,16,9,14,11,13,11,13,11,13,12,14,13,14,12,13,12,14,10,14,7,11,5,8,1,9,-1,10,-1,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,1,-4,1,-3,0,-3,0,-3,-1,-1,-2,3,-3,4,-4,4,-6,3,-7,2,-6,5,-7,7,-8,6,-8,7,-10,9,-13,10,-16,8,-16,6,-15,5,-14,6,-13,8,-13,7,-12,7,-8,6,-4,4,-3]",breathing
CSI_DATA,253234,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696258667,0,100,1,128,1,"[100,-64,5,0,-8,4,-10,1,-15,0,-19,0,-19,-2,-19,-4,-18,-2,-18,-3,-20,-5,-20,-3,-20,-1,-20,1,-20,3,-21,1,-20,1,-17,3,-16,5,-17,3,-19,1,-18,2,-16,1,-16,-1,-13,-3,-7,-5,-4,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,-3,-1,-3,-2,-3,-3,-2,-2,2,0,2,0,-1,3,-1,5,1,4,3,5,7,10,6,12,4,11,5,12,8,10,8,10,7,11,7,12,8,10,7,9,6,9,4,8,0,8,-3,9,-1,11]",breathing
CSI_DATA,253235,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696252020,0,100,1,128,1,"[100,-64,5,0,5,-6,9,-5,11,-7,14,-9,17,-8,16,-8,16,-9,18,-8,18,-7,17,-7,18,-10,19,-15,18,-16,15,-12,14,-11,13,-11,11,-11,9,-8,10,-5,11,-6,10,-9,8,-8,10,-4,11,0,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,2,5,2,3,0,1,-1,-1,-3,0,-3,0,-5,0,-6,-3,-6,-6,-7,-7,-9,-8,-12,-8,-13,-9,-14,-8,-15,-6,-14,-5,-14,-7,-14,-8,-13,-5,-11,-3,-11,-7,-10,-8,-9,-6,-5,-7,-2,-9]",breathing
CSI_DATA,253236,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696245298,0,100,1,128,1,"[100,-64,5,0,-5,7,-9,7,-12,7,-13,7,-15,9,-18,10,-17,12,-15,14,-16,14,-14,15,-10,16,-8,15,-9,15,-6,16,-3,18,-3,18,-4,16,-3,15,-2,13,-2,13,-5,14,-5,10,-7,6,-10,3,-9,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-5,1,-3,2,-2,2,-1,1,0,0,0,0,1,2,5,3,8,4,11,5,10,7,10,8,10,9,10,9,10,10,13,11,13,12,11,9,10,7,10,9,8,11,9,11,12,9,10,5,7,1,6]",breathing
CSI_DATA,253237,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696238992,0,100,1,128,1,"[100,-64,5,0,-9,0,-10,0,-14,1,-17,-2,-17,-3,-17,-1,-18,0,-22,2,-24,3,-24,3,-24,3,-23,3,-20,4,-17,7,-16,8,-14,8,-11,7,-10,7,-11,8,-14,6,-15,2,-13,1,-11,1,-10,-1,-9,-3,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,2,-5,2,-5,1,-3,0,-1,0,-1,-1,1,-1,4,0,5,2,5,1,6,-1,10,0,12,2,14,2,16,2,16,3,15,3,16,3,15,5,14,7,13,6,14,3,16,0,14,2,10,6,8]",breathing
CSI_DATA,253238,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696231560,0,100,1,128,1,"[100,-64,5,0,-8,3,-9,2,-10,4,-14,5,-18,6,-19,5,-19,4,-18,6,-17,9,-16,12,-15,12,-14,11,-13,10,-12,11,-11,11,-10,12,-10,14,-9,14,-9,14,-10,11,-10,7,-9,7,-9,6,-10,1,-10,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-4,-1,-3,0,-2,2,-2,3,-1,3,1,2,2,2,5,2,5,2,4,2,7,2,9,2,10,3,10,4,12,6,12,9,13,10,14,11,14,12,15,12,15,11,13,10,13,8,11,5,8,1,6]",breathing
CSI_DATA,253239,2c:30:33:d3:61:c3,-89,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696224784,0,100,1,128,1,"[100,-64,5,0,9,3,7,6,5,11,8,15,12,18,13,16,11,13,9,11,9,11,12,14,16,14,16,11,15,8,16,8,16,11,14,11,14,10,15,8,15,7,13,8,10,10,8,12,6,10,1,9,-1,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,3,-4,1,-2,-1,-1,-1,0,-1,0,-1,-1,-3,1,-6,3,-7,1,-7,-1,-9,3,-12,7,-14,9,-13,9,-13,8,-15,8,-17,9,-15,10,-16,9,-19,7,-19,4,-14,2,-11,1,-12,2,-10,5,-4]",breathing
CSI_DATA,253240,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696218216,0,100,1,128,1,"[100,-64,5,0,-7,-4,-10,-5,-11,-11,-11,-14,-13,-14,-15,-13,-15,-14,-16,-14,-17,-14,-18,-14,-20,-12,-18,-11,-18,-10,-20,-8,-19,-5,-15,-4,-14,-5,-15,-6,-13,-5,-10,-6,-10,-7,-10,-6,-9,-6,-8,-9,-7,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,3,-1,2,0,2,1,1,4,-1,4,-1,4,-2,6,-3,6,-3,7,-6,9,-8,10,-7,9,-8,8,-8,10,-10,13,-11,15,-8,15,-7,15,-6,15,-1,14,-2,15,-8,15,-10,12,-8,8,-5,4]",breathing
CSI_DATA,253241,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696211174,0,100,1,128,1,"[100,-64,5,0,5,-10,7,-12,9,-10,12,-8,15,-6,18,-5,20,-8,16,-11,15,-12,18,-12,17,-11,14,-13,12,-16,13,-15,12,-15,7,-17,5,-17,9,-13,10,-12,10,-14,10,-13,9,-9,9,-8,10,-7,8,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-2,5,-3,4,-6,5,-4,3,-2,0,-2,-1,-3,-1,-4,-2,-5,-3,-5,-6,-6,-9,-7,-11,-8,-13,-9,-9,-10,-8,-12,-11,-14,-12,-14,-14,-13,-14,-13,-10,-14,-7,-14,-8,-14,-8,-11,-7,-7,-8,-3,-8]",breathing
CSI_DATA,253242,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696204250,0,100,1,128,1,"[100,-64,5,0,0,9,1,12,-3,16,-4,19,-3,17,-2,16,-2,18,0,21,0,22,1,19,4,17,5,17,6,15,8,15,7,18,5,17,5,13,7,11,10,11,11,11,8,10,3,9,0,8,0,9,-2,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-6,-6,-4,-6,-3,-5,-3,-4,1,0,4,2,5,0,5,-1,6,0,6,0,8,1,10,-1,14,0,14,3,16,2,16,2,15,3,17,1,18,-1,15,-1,12,-4,13,-6,14,-5,12,-4,9,-2,7,0]",breathing
CSI_DATA,253243,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696197813,0,100,1,128,1,"[100,-64,5,0,-11,2,-14,0,-15,-5,-17,-6,-20,-6,-21,-3,-23,0,-23,1,-22,4,-24,5,-24,4,-21,4,-19,4,-16,5,-14,7,-11,8,-12,7,-13,8,-13,7,-12,5,-12,4,-13,4,-14,2,-13,-1,-13,-3,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,4,-4,4,-1,5,2,2,3,-1,3,-1,2,-1,0,1,1,3,7,4,9,2,10,-2,13,-2,15,1,15,1,16,3,16,5,16,6,17,6,18,6,15,5,13,4,13,2,13,0,9,0,7]",breathing
CSI_DATA,253244,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696191149,0,100,1,128,1,"[100,-64,5,0,-9,5,-13,5,-14,6,-15,7,-17,5,-19,5,-20,5,-19,7,-18,11,-17,13,-18,13,-19,12,-17,11,-14,12,-12,12,-13,12,-14,13,-11,13,-9,9,-11,5,-12,4,-11,5,-11,4,-11,3,-10,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-4,-6,-3,-5,-4,-7,0,-6,3,-4,1,-3,0,-2,3,1,6,5,6,8,7,7,9,6,10,6,10,7,9,9,11,9,13,10,13,11,11,11,12,11,12,10,11,8,9,6,7,7,7,7,9,7]",breathing
CSI_DATA,253245,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696184351,0,100,1,128,1,"[100,-64,5,0,-3,-11,1,-13,2,-14,-3,-17,-5,-17,-5,-18,-6,-20,-7,-22,-8,-20,-7,-19,-6,-19,-3,-19,-3,-19,-6,-20,-8,-20,-7,-19,-5,-19,-7,-18,-9,-15,-7,-13,-4,-14,-2,-14,1,-12,4,-12,6,-12,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,6,1,6,0,3,0,3,2,1,1,-1,0,-3,1,-5,2,-6,3,-7,7,-8,9,-7,7,-7,6,-9,7,-10,9,-12,11,-15,12,-14,11,-13,10,-13,12,-10,11,-10,8,-9,6,-8,5,-6,4]",breathing
CSI_DATA,253246,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696177358,0,100,1,128,1,"[100,-64,5,0,5,-7,4,-8,5,-10,7,-12,8,-14,9,-16,11,-17,12,-17,9,-20,6,-23,7,-23,7,-21,4,-18,4,-19,4,-20,2,-18,2,-15,3,-14,2,-13,0,-11,-1,-11,0,-12,5,-11,7,-7,7,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,5,4,5,1,3,-2,3,-3,3,-5,2,-6,1,-7,1,-7,1,-9,0,-11,0,-13,-2,-13,-3,-14,-1,-14,1,-15,2,-16,2,-16,2,-12,1,-10,1,-10,4,-6,2,-2,-2,-1,-2]",breathing
CSI_DATA,253247,2c:30:33:d3:61:c3,-87,11,1,0,0,1,1,0,1,0,0,-97,0,11,0,-1696170447,0,100,1,128,1,"[100,-64,5,0,8,2,12,4,14,5,16,8,17,8,17,6,20,5,22,3,22,1,21,0,20,0,18,0,17,1,19,1,20,1,18,1,14,-1,12,-1,11,1,11,3,9,2,9,2,10,4,8,6,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,6,0,5,0,6,0,7,-1,6,-2,3,0,-1,-1,-5,-3,-8,-4,-9,-6,-8,-8,-9,-9,-9,-9,-11,-6,-13,-4,-15,-7,-16,-9,-15,-8,-12,-5,-11,-5,-11,-5,-9,-4,-6,-2,-6,3,-5]",breathing
CSI_DATA,253248,2c:30:33:d3:61:c3,-90,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696163969,0,100,1,128,1,"[100,-64,5,0,-7,10,-10,8,-11,6,-11,7,-12,11,-15,12,-14,14,-13,13,-13,13,-12,16,-11,15,-10,14,-8,16,-7,16,-7,16,-7,16,-8,15,-9,14,-7,14,-4,14,-4,12,-4,9,-7,6,-11,5,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,0,-4,-3,-4,-3,-6,-2,-4,-3,-2,-3,-1,-2,1,-1,5,-1,8,-1,10,-3,10,-3,11,-4,13,-6,12,-4,12,-3,12,-6,12,-5,14,-3,15,-5,13,-7,11,-6,9,-4,7,0,7,1,5,2]",breathing
CSI_DATA,253249,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696156128,0,100,1,128,1,"[100,-64,5,0,-5,-1,-5,0,-8,4,-12,8,-14,10,-15,10,-16,9,-16,8,-14,9,-15,12,-16,13,-13,11,-12,11,-14,12,-13,11,-11,10,-8,8,-4,6,-5,4,-11,3,-12,3,-8,2,-7,-1,-9,-2,-9,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-3,-11,-2,-9,0,-9,1,-9,0,-7,-1,-3,-2,2,-3,3,-3,2,-1,5,1,7,1,6,0,6,-2,9,-2,11,0,11,0,13,-3,14,-2,12,0,11,-1,10,-3,8,-3,7,-1,3,1,-1,5]",breathing
CSI_DATA,253250,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696149264,0,100,1,128,1,"[100,-64,5,0,5,-1,7,0,11,2,17,4,18,4,18,5,18,7,18,6,20,3,21,3,20,3,18,3,15,2,13,0,13,3,14,4,13,2,11,0,9,-2,8,-2,5,0,3,2,2,3,2,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,6,7,6,5,5,3,3,2,2,3,0,4,-1,2,-3,-1,-4,-4,-5,-3,-7,-2,-11,-3,-12,-5,-9,-7,-8,-9,-9,-9,-11,-7,-13,-4,-14,-4,-14,-7,-11,-10,-9,-6,-8,-2,-5,1,-1,1]",breathing
CSI_DATA,253251,2c:30:33:d3:61:c3,-89,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696142831,0,100,1,128,1,"[100,-64,5,0,-5,3,-8,5,-10,9,-12,10,-13,10,-12,10,-13,11,-14,9,-14,9,-14,12,-11,12,-9,9,-12,10,-12,13,-10,11,-10,10,-9,10,-8,8,-8,6,-6,6,-5,5,-6,3,-7,2,-6,0,-6,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-5,4,-6,3,-6,2,-7,1,-7,0,-4,-1,-5,-2,-5,-3,-1,-2,2,-2,4,-8,6,-10,6,-6,5,-6,6,-10,8,-13,8,-12,7,-13,9,-14,9,-15,8,-16,8,-13,6,-9,4,-7,1,-7,-4,-4]",breathing
CSI_DATA,253252,2c:30:33:d3:61:c3,-89,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696135247,0,100,1,128,1,"[100,-64,5,0,6,3,9,4,7,4,10,7,12,10,14,8,14,6,13,5,13,4,14,4,15,2,16,-1,15,0,12,3,11,2,13,1,12,2,9,4,7,4,8,3,7,2,2,1,2,2,4,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,2,7,1,7,1,6,0,7,-1,4,-1,1,0,-1,-3,-3,-6,-4,-8,-3,-9,-4,-8,-7,-7,-9,-8,-11,-10,-12,-11,-11,-11,-9,-12,-7,-10,-6,-10,-5,-13,-6,-12,-6,-8,-5,-3,-3,0,-4]",breathing
CSI_DATA,253253,2c:30:33:d3:61:c3,-89,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696124886,0,100,1,128,1,"[100,-64,5,0,-6,1,-5,6,-4,7,-7,6,-10,6,-12,9,-13,9,-12,8,-8,8,-10,6,-11,6,-10,10,-8,10,-6,6,-4,6,-4,8,-3,7,-4,7,-5,7,-4,6,-3,6,-6,5,-9,3,-9,5,-6,6,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,3,-7,4,-9,5,-10,3,-8,0,-5,-1,-5,0,-6,-2,-3,-6,-2,-9,0,-11,2,-12,4,-13,6,-15,10,-15,11,-16,10,-16,9,-14,9,-13,7,-13,3,-14,1,-14,3,-11,5,-9,2,-9,-4,-7]",breathing
CSI_DATA,253254,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696113374,0,100,1,128,1,"[100,-64,5,0,-9,5,-8,5,-6,7,-3,9,0,9,1,13,1,16,1,14,1,10,2,10,1,13,1,13,2,10,3,7,1,3,2,0,4,3,4,5,4,4,5,2,4,1,1,1,-2,-1,-3,-3,-2,-4,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,0,13,-3,10,-7,8,-8,7,-7,5,-8,4,-10,4,-11,1,-9,-3,-9,-6,-9,-11,-9,-12,-9,-11,-10,-12,-11,-13,-12,-13,-11,-14,-11,-15,-13,-16,-15,-15,-16,-15,-15,-15,-14,-15,-14,-11,-15,-6]",breathing
CSI_DATA,253255,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696105315,0,100,1,128,1,"[100,-64,5,0,-7,-8,-5,-4,-6,-2,-14,0,-17,1,-12,2,-8,6,-7,9,-7,8,-6,7,-6,5,-6,4,-5,5,-4,6,-3,6,-2,5,1,5,2,3,2,1,2,-1,1,-1,0,1,2,3,4,-1,3,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-16,5,-17,2,-17,-2,-16,-5,-14,-6,-14,-9,-11,-12,-7,-11,-4,-10,-1,-12,2,-14,4,-15,5,-15,7,-18,8,-17,8,-16,7,-19,5,-20,6,-19,7,-21,6,-21,5,-17,4,-15,1,-14,-2,-13,-3,-14]",breathing
CSI_DATA,253256,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696098382,0,100,1,128,1,"[100,-64,5,0,-1,12,1,13,4,11,8,7,8,6,10,7,11,5,10,3,9,-1,10,-4,9,-3,6,-3,6,-5,7,-5,3,-2,0,-1,1,-1,1,-2,0,-3,0,-3,-1,1,-1,2,0,1,0,3,-1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,17,6,19,1,17,-4,16,-5,15,-5,12,-8,9,-12,8,-13,7,-11,6,-12,7,-16,6,-20,4,-21,4,-21,2,-19,0,-19,-1,-22,1,-25,1,-23,0,-20,2,-17,6,-16,8,-16,6,-14,8,-10,12]",breathing
CSI_DATA,253257,2c:30:33:d3:61:c3,-89,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696091906,0,100,1,128,1,"[100,-64,5,0,-9,8,-8,11,-8,11,-3,12,2,13,4,14,5,15,4,13,4,10,5,9,5,9,5,10,6,8,7,6,7,6,4,6,2,4,0,0,-1,-1,1,0,2,0,2,-1,1,-1,-3,0,-5,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,13,7,13,2,13,-1,14,0,14,1,12,-4,11,-8,9,-9,6,-10,7,-13,7,-15,3,-18,0,-22,-1,-23,-2,-24,-3,-25,-2,-25,-1,-24,-2,-23,-4,-25,-4,-27,-2,-24,0,-20,3,-19,7,-21,10]",breathing
CSI_DATA,253258,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696084808,0,100,1,128,1,"[100,-64,5,0,13,-6,10,-7,6,-9,4,-10,6,-12,9,-15,7,-16,1,-16,-3,-15,-1,-13,0,-10,-1,-10,-2,-11,-3,-9,-1,-7,0,-6,-1,-5,0,-3,1,0,0,1,-1,1,0,0,3,0,6,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,7,-18,8,-15,9,-12,9,-11,10,-10,12,-9,12,-8,10,-5,11,-3,13,1,13,5,12,7,12,8,11,11,11,13,11,17,11,20,11,19,11,16,14,15,16,15,15,15,14,14,14,9,15,5,15,2]",breathing
CSI_DATA,253259,2c:30:33:d3:61:c3,-87,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696078015,0,100,1,128,1,"[100,-64,5,0,17,-3,17,-6,18,-9,17,-11,13,-12,12,-11,11,-10,11,-12,11,-12,11,-9,11,-9,8,-11,5,-9,4,-7,4,-6,3,-5,5,-3,4,-4,1,-4,-1,-2,-1,-1,0,0,1,2,3,1,6,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-2,-19,1,-17,4,-17,7,-17,10,-14,11,-8,11,-4,11,-4,12,-3,12,0,13,2,13,5,12,8,11,11,12,12,12,14,11,17,11,18,13,16,13,16,11,16,10,15,14,12,15,10,15,7,17,3]",breathing
CSI_DATA,253260,2c:30:33:d3:61:c3,-90,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696071022,0,100,1,128,1,"[100,-64,5,0,11,-8,9,-10,9,-13,9,-15,10,-17,10,-18,10,-18,8,-18,5,-16,2,-12,3,-12,3,-16,0,-14,1,-10,1,-8,0,-6,3,-5,3,-7,2,-6,3,-3,3,-2,4,-4,6,-3,5,-2,4,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,-1,-18,2,-20,5,-20,8,-21,10,-19,10,-14,10,-10,11,-8,11,-4,9,0,11,1,14,3,15,5,12,6,10,8,12,9,14,10,14,13,15,12,15,10,15,10,15,10,14,7,14,5,15,2,13,-4]",breathing
CSI_DATA,253261,2c:30:33:d3:61:c3,-86,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696064339,0,100,1,128,1,"[100,-64,5,0,-8,13,-11,16,-11,17,-9,19,-6,20,-4,20,-2,21,0,19,2,17,1,18,0,18,2,16,1,14,-1,11,-2,11,-2,11,0,11,2,7,-1,3,-3,3,-4,4,-5,3,-5,1,-5,1,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-6,20,-7,16,-9,13,-9,12,-9,10,-10,8,-10,5,-10,4,-11,3,-13,2,-14,-3,-14,-9,-12,-9,-11,-8,-12,-8,-14,-8,-15,-11,-17,-15,-17,-16,-17,-14,-18,-12,-16,-9,-14,-5,-14,-2,-17,-2,-18,-2]",breathing
CSI_DATA,253262,2c:30:33:d3:61:c3,-88,11,1,1,0,1,1,0,1,0,0,-97,0,11,0,-1696057361,0,100,1,128,1,"[100,-64,5,0,14,-1,16,-2,16,-4,19,-8,20,-11,19,-12,20,-14,18,-14,15,-13,14,-13,12,-12,10,-12,9,-12,9,-13,10,-12,8,-8,7,-4,7,-5,7,-7,5,-5,6,-4,9,-4,9,-1,9,3,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,15,-4,16,-4,17,-1,15,2,14,4,14,6,13,8,11,8,7,9,2,10,0,11,-1,12,-1,12,0,12,-1,13,-2,14,-3,15,-6,16,-6,16,-3,17,-2,16,2,13,5,13,7,11,7,9,6,8]",breathing
